index,basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
167,2002.01,3,878,S1w,Asashoryu,2-1 (8-7),1,hikiotoshi,40,M3e,Kaiho,1-2 (5-10),0
168,2002.01,3,38,M2w,Toki,1-2 (6-9),0,yorikiri,876,S1e,Kotomitsuki,3-0 (12-3),1
169,2002.01,3,876,S1e,Kotomitsuki,3-0 (12-3),1,yorikiri,38,M2w,Toki,1-2 (6-9),0
170,2002.01,3,6,O1w,Musoyama,1-2 (10-5),1,oshidashi,9,M1w,Akinoshima,0-3 (6-9),0
171,2002.01,3,9,M1w,Akinoshima,0-3 (6-9),0,oshidashi,6,O1w,Musoyama,1-2 (10-5),1
172,2002.01,3,7,O1e,Kaio,2-1 (9-6),1,yorikiri,152,M2e,Tamanoshima,0-3 (3-12),0
173,2002.01,3,152,M2e,Tamanoshima,0-3 (3-12),0,yorikiri,7,O1e,Kaio,2-1 (9-6),1
174,2002.01,3,19,O2w,Tochiazuma,3-0 (13-2),1,oshidashi,41,K1w,Kyokutenho,0-3 (6-9),0
175,2002.01,3,41,K1w,Kyokutenho,0-3 (6-9),0,oshidashi,19,O2w,Tochiazuma,3-0 (13-2),1
176,2002.01,3,8,O2e,Chiyotaikai,3-0 (13-2),1,hatakikomi,39,K1e,Wakanosato,2-1 (8-7),0
177,2002.01,3,39,K1e,Wakanosato,2-1 (8-7),0,hatakikomi,8,O2e,Chiyotaikai,3-0 (13-2),1
178,2002.01,3,4,Y1e,Musashimaru,1-2 (1-3-11),0,hikkake,35,M1e,Kyokushuzan,1-2 (6-9),1
179,2002.01,3,35,M1e,Kyokushuzan,1-2 (6-9),1,hikkake,4,Y1e,Musashimaru,1-2 (1-3-11),0
180,2002.01,4,122,Ms2w,Daimanazuru,0-3 (2-5),0,yorikiri,175,J11e,Ushiomaru,3-1 (11-4),1
181,2002.01,4,175,J11e,Ushiomaru,3-1 (11-4),1,yorikiri,122,Ms2w,Daimanazuru,0-3 (2-5),0
182,2002.01,4,222,J11w,Sumanofuji,1-3 (7-8),1,oshidashi,287,J13e,Wakatoba,1-3 (4-11),0
183,2002.01,4,287,J13e,Wakatoba,1-3 (4-11),0,oshidashi,222,J11w,Sumanofuji,1-3 (7-8),1
184,2002.01,4,149,J10e,Juzan,1-3 (7-8),0,yoritaoshi,226,J12e,Wakatenro,1-3 (7-8),1
185,2002.01,4,226,J12e,Wakatenro,1-3 (7-8),1,yoritaoshi,149,J10e,Juzan,1-3 (7-8),0
186,2002.01,4,22,J13w,Gojoro,3-1 (7-8),0,tsukidashi,135,J10w,Hokutoriki,4-0 (10-5),1
187,2002.01,4,135,J10w,Hokutoriki,4-0 (10-5),1,tsukidashi,22,J13w,Gojoro,3-1 (7-8),0
188,2002.01,4,62,J7e,Daishi,0-4 (6-9),0,oshidashi,107,J9e,Kasuganishiki,4-0 (10-5),1
189,2002.01,4,107,J9e,Kasuganishiki,4-0 (10-5),1,oshidashi,62,J7e,Daishi,0-4 (6-9),0
190,2002.01,4,25,J8w,Hamanoshima,2-2 (4-11),1,sukuinage,92,J7w,Harunoyama,1-3 (6-9),0
191,2002.01,4,92,J7w,Harunoyama,1-3 (6-9),0,sukuinage,25,J8w,Hamanoshima,2-2 (4-11),1
192,2002.01,4,16,J8e,Minatofuji,3-1 (7-8),1,shitatenage,81,J6w,Wakakosho,1-3 (7-8),0
193,2002.01,4,81,J6w,Wakakosho,1-3 (7-8),0,shitatenage,16,J8e,Minatofuji,3-1 (7-8),1
194,2002.01,4,97,J6e,Tochinohana,2-2 (9-6),0,hatakikomi,199,J5e,Kuniazuma,3-1 (6-9),1
195,2002.01,4,199,J5e,Kuniazuma,3-1 (6-9),1,hatakikomi,97,J6e,Tochinohana,2-2 (9-6),0
